user_id,carId
3121,MONDEO_2002
3122,ASTRA G_2001
3122,FIESTA_2002
3122,XSARA_2002
3122,206_2001
3122,ASTRA F_2002
3122,E 200_2002
3123,206_2002
3123,156_2002
3123,MONDEO_2002
3123,SCENIC_2003
3123,VECTRA B_2002
3123,WAGON R+_2003
3124,PASSAT B5.5_2002
3124,ASTRA G_2002
3124,NIVA_2003
3124,C 200_2001
3124,MEGANE_2003
3125,C 200_2001
3125,CORSA C_2003
3125,LAGUNA_2003
3126,XSARA PICASSO_2002
3126,ASTRA G_2002
3126,MEGANE_2003
3127,CORSA C_2003
3127,GOLF 4_2002
3127,WAGON R+_2003
3127,NIVA_2003
3127,VECTRA C_2002
3127,FIESTA_2002
3128,GOLF 4_2002
3128,BORA_2001
3128,C 220_2003
3128,C 200_2001
3128,CORSA C_2003
3128,NIVA_2003
3129,C3_2003
3129,PASSAT B5.5_2002
3129,156_2003
3130,C 220_2003
3130,PASSAT B5.5_2002
3130,MEGANE_2003
3130,BORA_2002
3130,LAGUNA_2003
3130,WAGON R+_2003
3131,VECTRA C_2003
3131,156_2003
3131,PASSAT B5.5_2002
3131,GOLF 4_2003
3131,LAGUNA_2003
3131,MEGANE_2003
3132,MEGANE_2003
3132,NIVA_2003
3132,BORA_2002
3132,GOLF 4_2001
3132,LAGUNA_2003
3132,ASTRA G_2002
3133,XSARA PICASSO_2002
3133,PASSAT B5.5_2002
3133,MEGANE_2003
3133,156_2003
3133,VECTRA C_2003
3133,CORSA C_2003
3134,LAGUNA_2003
3134,C 220_2003
3134,XSARA PICASSO_2002
3135,GOLF 4_2003
3135,VECTRA C_2003
3135,QASHQAI + 2_2003
3135,XSARA PICASSO_2002
3135,GOLF 4_2002
3135,156_2003
3136,CORSA C_2003
3136,ASTRA G_2002
3136,GOLF 4_2002
3136,NIVA_2003
3136,GOLF 4_2003
3137,520_2002
3137,A4_2002
3137,C 220_2003
3137,520_2001
3138,C 220_2003
3138,520_2001
3138,A4_2002
3138,520_2002
3139,520_2001
3139,C 220_2003
3139,520_2002
3139,A4_2002
3140,C 220_2003
3140,520_2002
3140,520_2001
3140,A4_2002
3141,520_2002
3141,520_2001
3141,A4_2002
3141,C 220_2003
3142,C 220_2003
3142,520_2001
3142,520_2002
3142,A4_2002
3143,520_2001
3143,A4_2002
3143,C 220_2003
3144,A4_2002
3144,C 220_2003
3144,520_2002
3144,520_2001
3145,A4_2002
3145,520_2001
3145,C 220_2003
3145,520_2002
3146,A4_2002
3146,520_2002
3146,C 220_2003
3146,520_2001
3147,C 220_2003
3147,520_2002
3147,A4_2002
3147,520_2001
3148,C5_2002
3148,STILO_2002
3148,MEGANE_2004
3148,LAGUNA_2002
3148,XSARA_2003
3148,156_2002
3149,ASTRA G_2002
3149,CLIO_2003
3149,STILO_2004
3149,VECTRA C_2004
3149,PUNTO_2003
3149,FIESTA_2002
3150,PANDA_2002
3150,156_2002
3150,WAGON R+_2002
3151,PUNTO_2003
3151,MONDEO_2002
3151,LAGUNA_2002
3151,STILO_2004
3151,XSARA_2003
3152,ASTRA G_2002
3152,MONDEO_2002
3152,LAGUNA_2002
3152,FOCUS_2002
3152,SCENIC_2003
3152,YPSILON_2002
3153,STILO_2002
3153,C5_2002
3153,SCENIC_2003
3154,WAGON R+_2002
3154,MEGANE_2004
3154,LAGUNA_2002
3154,VECTRA C_2004
3155,PUNTO_2003
3155,MEGANE_2004
3155,WAGON R+_2002
3155,LAGUNA_2002
3156,XSARA_2003
3156,ASTRA G_2002
3156,156_2002
3156,YPSILON_2002
3156,FOCUS_2002
3156,STILO_2002
3157,YPSILON_2002
3157,FIESTA_2002
3157,STILO_2002
3158,156_2003
3158,MONDEO_2003
3158,POLO_2002
3158,FIESTA_2002
3158,PASSAT B5.5_2002
3159,SCENIC_2002
3159,PUNTO_2004
3159,PASSAT B5.5_2002
3159,FIESTA_2002
3159,CORSA C_2002
3160,SCENIC_2004
3160,PRIUS +_2002
3160,147_2002
3160,PASSAT B5.5_2002
3160,STILO_2003
3161,WAGON R+_2003
3161,MEGANE_2002
3161,ASTRA F_2002
3162,PRIUS +_2002
3162,VECTRA C_2003
3162,156_2002
3163,307_2003
3163,MEGANE_2002
3163,206_2004
3163,ASTRA G_2004
3163,POLO_2002
3163,147_2002
3164,CLIO_2003
3164,PUNTO_2004
3164,CORSA C_2004
3164,SCENIC_2002
3165,MEGANE_2003
3165,LAGUNA_2003
3165,SCENIC_2002
3166,WAGON R+_2003
3166,GOLF 4_2002
3166,VECTRA C_2004
3166,ASTRA G_2002
3166,WAGON R+_2004
3166,C MAX_2004
3167,MEGANE_2004
3167,PASSAT B5.5_2002
3167,WAGON R+_2004
3168,STILO_2004
3168,C3_2004
3168,PASSAT B5.5_2004
3168,206_2004
3169,156_2003
3169,BORA_2002
3169,PASSAT B5.5_2004
3169,ASTRA H_2004
3169,C MAX_2004
3169,WAGON R+_2003
3170,FOCUS_2004
3170,ASTRA G_2004
3170,GOLF 4_2002
3170,307_2004
3171,407_2004
3171,BORA_2002
3171,C3_2003
3171,VECTRA C_2003
3171,FOCUS_2004
3171,206_2004
3172,LAGUNA_2003
3172,C3_2003
3172,ASTRA G_2004
3172,POLO_2004
3173,PASSAT B5.5_2002
3173,SCENIC_2004
3173,GOLF 4_2003
3173,C 220_2003
3173,206_2004
3174,GOLF 4_2002
3174,BORA_2002
3174,PASSAT B5.5_2002
3175,SCENIC_2004
3175,C MAX_2004
3175,GOLF 4_2004
3175,520_2002
3175,206_2004
3175,156_2004
3176,ASTRA G_2004
3176,MEGANE_2004
3176,BORA_2002
3176,CORSA C_2003
3176,QASHQAI + 2_2003
3176,C3_2004
3177,C MAX_2004
3177,VECTRA C_2003
3177,XSARA PICASSO_2002
3177,WAGON R+_2004
3177,ASTRA H_2004
3177,6_2004
3178,VECTRA C_2004
3178,PASSAT B5.5_2004
3178,FOCUS_2004
3178,MEGANE_2003
3179,GOLF 4_2004
3179,A4_2002
3179,3_2004
3179,307_2004
3179,MEGANE_2004
3180,A4_2002
3180,ASTRA G_2004
3180,3_2004
3181,C 200_2003
3181,C 220_2003
3181,A4_2004
3181,A4_2002
3181,MEGANE_2004
3182,307_2004
3182,C 220_2003
3182,A4_2004
3182,GOLF 4_2004
3183,C 220_2003
3183,MEGANE_2004
3183,ASTRA G_2004
3183,GOLF 4_2004
3183,A4_2002
3184,MEGANE_2004
3184,3_2004
3184,C 220_2003
3184,A4_2002
3184,307_2004
3185,A4_2004
3185,3_2004
3185,C 220_2003
3185,A4_2002
3185,MEGANE_2004
3185,307_2004
3186,3_2004
3186,ASTRA G_2004
3186,GOLF 4_2004
3186,307_2004
3186,C 200_2003
3186,C 220_2003
3187,3_2004
3187,ASTRA G_2004
3187,A4_2002
3188,GOLF 4_2004
3188,307_2004
3188,C 200_2003
3189,A4_2002
3189,C 220_2003
3189,GOLF 4_2004
3189,A4_2004
3190,A4_2002
3190,C 200_2003
3190,A4_2004
3190,GOLF 4_2004
3190,MEGANE_2004
3190,3_2004
3191,A4_2004
3191,A4_2002
3191,MEGANE_2004
3191,C 220_2003
3191,ASTRA G_2004
3192,3_2004
3192,MEGANE_2004
3192,307_2004
3192,A4_2004
3192,GOLF 4_2004
3193,156_2003
3193,VECTRA C_2004
3193,VECTRA C_2003
3194,XSARA_2004
3194,VECTRA C_2003
3194,PUNTO_2003
3195,XSARA_2003
3195,3_2005
3195,VECTRA C_2003
3195,FOCUS_2003
3195,MEGANE_2004
3196,FOCUS_2003
3196,SCENIC_2003
3196,3_2005
3197,LAGUNA_2004
3197,PUNTO_2003
3197,VECTRA C_2003
3197,STILO_2004
3197,VECTRA C_2004
3197,IBIZA_2003
3198,SCENIC_2003
3198,VECTRA C_2004
3198,3_2005
3198,LAGUNA_2004
3198,VECTRA C_2003
3198,STILO_2004
3199,LAGUNA_2004
3199,CLIO_2003
3199,3_2005
3199,SCENIC_2003
3200,FOCUS_2003
3200,PUNTO_2003
3200,IBIZA_2003
3200,MEGANE_2004
3201,STILO_2004
3201,3_2005
3201,156_2003
3201,IBIZA_2003
3201,MEGANE_2004
3202,6_2005
3202,206_2004
3202,SCENIC_2004
3202,WAGON R+_2004
3203,PANDA_2004
3203,CORSA C_2003
3203,LAGUNA_2004
3203,C3_2005
3204,XSARA PICASSO_2004
3204,LAGUNA_2004
3204,PASSAT B5.5_2004
3204,CORSA C_2003
3205,LAGUNA_2003
3205,LAGUNA_2004
3205,YPSILON_2005
3206,ASTRA G_2004
3206,YPSILON_2005
3206,STILO_2004
3206,PASSAT B6_2005
3206,GOLF 4_2004
3206,PANDA_2004
3207,WAGON R+_2003
3207,XSARA PICASSO_2004
3207,206_2004
3207,3_2005
3207,C MAX_2004
3207,FOCUS_2004
3208,MERIVA_2004
3208,STILO_2004
3208,BORA_2005
3209,PANDA_2005
3209,PASSAT B5.5_2004
3209,VECTRA C_2003
3209,CORSA C_2005
3209,QASHQAI + 2_2003
3210,206_2004
3210,407_2005
3210,STILO_2003
3210,FOCUS_2003
3211,MEGANE_2003
3211,SCENIC_2004
3211,307_2003
3211,CORSA C_2004
3211,GOLF 4_2004
3212,MEGANE_2003
3212,SCENIC_2004
3212,PANDA_2004
3212,STILO_2003
3213,FOCUS_2004
3213,156_2004
3213,CORSA C_2005
3214,GRANDE PUNTO_2005
3214,STILO_2004
3214,MEGANE_2004
3214,156_2003
3214,206_2004
3215,156_2003
3215,C3_2005
3215,FOCUS_2003
3215,206_2004
3215,156_2005
3216,POLO_2005
3216,GOLF 5_2004
3216,GOLF 4_2004
3216,MEGANE_2005
3216,VECTRA C_2004
3217,MEGANE_2005
3217,POLO_2004
3217,GOLF 4_2004
3217,A4_2004
3218,STILO_2004
3218,PANDA_2005
3218,PASSAT B5.5_2005
3218,A4_2004
3218,VECTRA C_2004
3219,GOLF 4_2003
3219,407_2004
3219,ASTRA G_2004
3219,POLO_2004
3219,NIVA_2003
3219,VECTRA C_2004
3220,MEGANE_2004
3220,POLO_2004
3220,PASSAT B5.5_2005
3220,407_2004
3221,3_2004
3221,C 220_2003
3221,MEGANE_2004
3222,407_2004
3222,GOLF 5_2005
3222,ASTRA H_2005
3222,POLO_2004
3223,A4_2004
3223,STILO_2004
3223,407_2005
3223,LAGUNA_2005
3224,STILO_2004
3224,IBIZA_2005
3224,ASTRA H_2005
3225,156_2003
3225,PASSAT B5.5_2005
3225,6_2004
3225,159_2005
3225,C 220_2003
3225,GOLF 5_2004
3226,ASTRA H_2005
3226,VECTRA C_2004
3226,MEGANE_2004
3226,ASTRA G_2004
3226,BORA_2004
3227,MEGANE_2005
3227,407_2005
3227,GOLF 4_2003
3227,C5_2005
3228,PANDA_2005
3228,LAGUNA_2005
3228,STILO_2004
3229,3_2004
3229,MEGANE_2005
3229,ASTRA H_2005
3229,C3_2004
3229,159_2005
3229,PANDA_2005
3230,520_2004
3230,PASSAT B6_2005
3230,MEGANE_2004
3230,ASTRA H_2005
3230,C 200_2003
3231,520_2004
3231,ASTRA H_2005
3231,PASSAT B6_2005
3231,PASSAT B5.5_2005
3231,C 200_2003
3231,GOLF 5_2005
3232,PASSAT B5.5_2005
3232,C 200_2003
3232,GOLF 5_2005
3232,PASSAT B6_2005
3233,MEGANE_2004
3233,ASTRA H_2005
3233,520_2004
3234,GOLF 5_2005
3234,PASSAT B5.5_2005
3234,MEGANE_2004
3235,PASSAT B6_2005
3235,PASSAT B5.5_2005
3235,C 200_2003
3235,520_2004
3235,GOLF 5_2005
3235,MEGANE_2004
3236,C 200_2003
3236,GOLF 5_2005
3236,PASSAT B6_2005
3236,PASSAT B5.5_2005
3236,MEGANE_2004
3236,ASTRA H_2005
3237,PASSAT B5.5_2005
3237,GOLF 5_2005
3237,520_2004
3237,ASTRA H_2005
3237,MEGANE_2004
3238,PASSAT B5.5_2005
3238,MEGANE_2004
3238,PASSAT B6_2005
3238,C 200_2003
3238,520_2004
3238,ASTRA H_2005
3239,PASSAT B5.5_2005
3239,C 200_2003
3239,PASSAT B6_2005
3239,GOLF 5_2005
3239,520_2004
3239,ASTRA H_2005
3240,MEGANE_2004
3240,GOLF 5_2005
3240,520_2004
3241,MEGANE_2004
3241,GOLF 5_2005
3241,PASSAT B5.5_2005
3242,520_2004
3242,ASTRA H_2005
3242,PASSAT B5.5_2005
3242,GOLF 5_2005
3242,PASSAT B6_2005
3242,C 200_2003
3243,PASSAT B6_2005
3243,GOLF 5_2005
3243,A4_2005
3244,GOLF 5_2005
3244,PASSAT B5.5_2005
3244,A4_2005
3244,PASSAT B6_2005
3245,GOLF 5_2005
3245,PASSAT B5.5_2005
3245,PASSAT B6_2005
3245,A4_2005
3246,PASSAT B5.5_2005
3246,A4_2005
3246,GOLF 5_2005
3246,PASSAT B6_2005
3247,GOLF 5_2005
3247,A4_2005
3247,PASSAT B5.5_2005
3247,PASSAT B6_2005
3248,A4_2005
3248,PASSAT B6_2005
3248,GOLF 5_2005
3248,PASSAT B5.5_2005
3249,A4_2005
3249,C 220_2005
3250,520_2005
3250,525_2004
3251,SCENIC_2004
3251,XSARA PICASSO_2004
3251,156_2005
3251,YPSILON_2005
3251,LAGUNA_2004
3251,MEGANE_2004
3252,LAGUNA_2004
3252,PUNTO_2004
3252,STILO_2004
3252,WAGON R+_2005
3252,XSARA_2004
3252,206_2004
3253,3_2005
3253,MEGANE_2004
3253,XSARA PICASSO_2006
3253,PANDA_2005
3254,QASHQAI + 2_2006
3254,YPSILON_2005
3254,156_2005
3254,PANDA_2006
3254,MEGANE_2005
3254,WAGON R+_2005
3255,MEGANE_2005
3255,ASTRA G_2005
3255,3_2005
3256,SCENIC_2004
3256,QASHQAI + 2_2006
3256,ASTRA G_2005
3256,3_2005
3256,PANDA_2005
3256,CIVIC_2006
3257,ASTRA G_2005
3257,YPSILON_2005
3257,MEGANE_2004
3257,XSARA PICASSO_2004
3257,PANDA_2006
3258,MEGANE_2004
3258,SCENIC_2004
3258,ASTRA G_2005
3259,LAGUNA_2004
3259,XSARA PICASSO_2006
3259,YPSILON_2005
3260,ASTRA G_2005
3260,SCENIC_2004
3260,FOCUS_2004
3260,156_2005
3261,PANDA_2006
3261,ASTRA G_2005
3261,3_2005
3262,FIESTA_2006
3262,3_2005
3262,WAGON R+_2004
3262,307_2005
3262,PRIUS +_2006
3263,CORSA C_2005
3263,147_2006
3263,QASHQAI + 2_2006
3263,STILO_2004
3264,WAGON R+_2004
3264,FOCUS_2004
3264,ASTRA G_2004
3265,ASTRA G_2006
3265,QASHQAI + 2_2006
3265,CORSA C_2005
3265,MERIVA_2004
3265,POLO_2005
3266,MEGANE_2004
3266,IBIZA_2005
3266,GRANDE PUNTO_2006
3267,LAGUNA_2005
3267,3_2005
3267,MERIVA_2004
3267,307_2004
3267,IBIZA_2005
3267,QASHQAI + 2_2005
3268,STILO_2004
3268,407_2006
3268,FOCUS_2005
3268,WAGON R+_2004
3268,IBIZA_2005
3268,206_2006
3269,PANDA_2006
3269,SCENIC_2004
3269,GRANDE PUNTO_2005
3269,CORSA C_2005
3269,156_2004
3269,QASHQAI + 2_2006
3270,PANDA_2006
3270,6_2004
3270,307_2006
3271,PASSAT B6_2005
3271,307_2004
3271,206_2004
3271,ASTRA H_2005
3271,ASTRA H_2006
3272,NIVA_2006
3272,VECTRA C_2004
3272,ASTRA G_2004
3272,FOCUS_2006
3273,6_2006
3273,ASTRA H_2005
3273,MERIVA_2006
3273,FOCUS_2006
3273,A4_2004
3274,ASTRA G_2004
3274,6_2004
3274,GOLF 4_2004
3274,MEGANE_2004
3274,307_2004
3275,STILO_2004
3275,6_2004
3275,LEON_2006
3275,206_2006
3275,GOLF 5_2005
3275,GOLF 5_2006
3276,ASTRA H_2006
3276,STILO_2004
3276,3_2006
3276,CROMA_2006
3276,NIVA_2006
3276,MERIVA_2006
3277,ASTRA H_2005
3277,307_2006
3277,PASSAT B6_2006
3277,GOLF PLUS_2006
3277,FOCUS_2006
3277,6_2006
3278,307_2006
3278,GOLF 5_2005
3278,A4_2004
3278,GOLF 4_2004
3279,PASSAT B5.5_2005
3279,LEON_2006
3279,6_2006
3280,GOLF 4_2004
3280,407_2005
3280,307_2004
3280,206_2006
3280,MEGANE_2004
3280,PASSAT B6_2005
3281,STILO_2004
3281,GOLF 5_2005
3281,MERIVA_2006
3281,PASSAT B6_2005
3281,PASSAT B6_2006
3282,ASTRA H_2006
3282,GOLF PLUS_2006
3282,NIVA_2006
3282,GOLF 5_2005
3283,MERIVA_2006
3283,LEON_2006
3283,407_2005
3284,6_2004
3284,GOLF 4_2004
3284,C5_2005
3284,GOLF PLUS_2006
3284,CROMA_2006
3284,LEON_2006
3285,6_2004
3285,C5_2005
3285,307_2006
3286,A4_2005
3286,PASSAT B5.5_2005
3286,GOLF 5_2006
3287,GOLF 5_2005
3287,PASSAT B5.5_2005
3287,PASSAT B6_2005
3288,PASSAT B6_2006
3288,A4_2005
3288,PASSAT B5.5_2005
3289,PASSAT B5.5_2005
3289,PASSAT B6_2006
3289,GOLF 5_2006
3289,A4_2005
3289,GOLF 5_2005
3290,GOLF 5_2006
3290,GOLF 5_2005
3290,A4_2006
3290,PASSAT B6_2006
3291,A4_2005
3291,A4_2006
3291,PASSAT B6_2006
3291,520_2004
3292,A4_2005
3292,PASSAT B6_2005
3292,PASSAT B6_2006
3292,PASSAT B5.5_2005
3292,GOLF 5_2006
3293,PASSAT B6_2005
3293,A4_2005
3293,A4_2006
3293,GOLF 5_2006
3293,520_2004
3294,PASSAT B6_2005
3294,PASSAT B6_2006
3294,520_2004
3294,PASSAT B5.5_2005
3294,GOLF 5_2006
3294,A4_2005
3295,GOLF 5_2006
3295,PASSAT B5.5_2005
3295,PASSAT B6_2005
3295,GOLF 5_2005
3296,GOLF 5_2005
3296,PASSAT B6_2005
3296,A4_2006
3296,GOLF 5_2006
3297,PASSAT B6_2006
3297,A4_2005
3297,GOLF 5_2005
3297,520_2004
3297,GOLF 5_2006
3297,PASSAT B5.5_2005
3298,A4_2005
3298,520_2004
3298,PASSAT B5.5_2005
3299,A4_2005
3299,A4_2006
3299,520_2004
3299,PASSAT B6_2005
3299,PASSAT B6_2006
3300,PASSAT B6_2005
3300,A4_2006
3300,PASSAT B5.5_2005
3300,GOLF 5_2005
3300,A4_2005
3300,520_2004
3301,C 200_2006
3301,A4_2005
3301,C 220_2005
3301,PASSAT B6_2006
3302,C 220_2005
3302,PASSAT B6_2006
3302,C 200_2006
3302,A4_2005
3303,PASSAT B6_2006
3303,C 220_2005
3303,C 200_2006
3304,A4_2005
3304,C 200_2006
3304,PASSAT B6_2006
3305,PASSAT B6_2006
3305,A4_2005
3305,C 200_2006
3305,C 220_2005
3306,A4_2005
3306,C 200_2006
3306,PASSAT B6_2006
3306,C 220_2005
3307,C 200_2006
3307,A4_2005
3307,PASSAT B6_2006
3307,C 220_2005
3308,PASSAT B6_2006
3308,C 220_2005
3308,C 200_2006
3308,A4_2005
3309,C 200_2006
3309,C 220_2005
3309,A4_2005
3309,PASSAT B6_2006
3310,C 220_2005
3310,A4_2005
3310,C 200_2006
3311,C 220_2005
3311,A4_2005
3311,C 200_2006
3311,PASSAT B6_2006
3312,C 220_2005
3312,C 200_2006
3312,PASSAT B6_2006
3312,A4_2005
3313,C 220_2005
3313,C 200_2006
3313,A4_2005
3313,PASSAT B6_2006
3314,A4_2005
3314,C 220_2005
3314,PASSAT B6_2006
3314,C 200_2006
3315,A6_2006
3315,520_2005
3315,525_2004
3316,147_2006
3316,QASHQAI + 2_2005
3316,206_2006
3316,XSARA PICASSO_2006
3316,LAGUNA_2005
3317,PANDA_2006
3317,QASHQAI + 2_2005
3317,206_2006
3317,YPSILON_2005
3317,3_2005
3318,PANDA_2005
3318,MEGANE_2005
3318,MONDEO_2007
3318,147_2006
3319,QASHQAI + 2_2006
3319,QASHQAI + 2_2005
3319,WAGON R+_2005
3319,MONDEO_2007
3319,147_2006
3320,QASHQAI + 2_2005
3320,QASHQAI + 2_2006
3320,XSARA PICASSO_2006
3320,407_2005
3320,MEGANE_2005
3320,206_2006
3321,CIVIC_2006
3321,XSARA PICASSO_2006
3321,WAGON R+_2005
3321,147_2006
3321,QASHQAI + 2_2005
3321,PANDA_2005
3322,156_2005
3322,147_2006
3322,LAGUNA_2005
3322,MONDEO_2007
3322,PANDA_2006
3322,XSARA PICASSO_2006
3323,156_2005
3323,QASHQAI + 2_2006
3323,PANDA_2006
3323,PANDA_2005
3324,156_2005
3324,206_2006
3324,WAGON R+_2005
3324,MONDEO_2007
3324,PANDA_2006
3325,147_2006
3325,407_2005
3325,LAGUNA_2005
3325,206_2006
3325,156_2005
3325,YPSILON_2005
3326,QASHQAI + 2_2005
3326,PANDA_2005
3326,WAGON R+_2005
3327,3_2005
3327,206_2006
3327,QASHQAI + 2_2006
3327,ASTRA G_2005
3327,QASHQAI + 2_2005
3327,PANDA_2006
3328,QASHQAI + 2_2006
3328,MONDEO_2007
3328,156_2005
3328,147_2006
3328,3_2005
3328,YPSILON_2005
3329,FIESTA_2006
3329,6_2005
3329,407_2006
3329,407_2005
3330,147_2006
3330,206_2006
3330,407_2005
3330,6_2005
3330,C5_2007
3331,MEGANE_2007
3331,GRANDE PUNTO_2005
3331,QASHQAI + 2_2007
3331,PASSAT B6_2005
3331,C5_2006
3331,PANDA_2005
3332,307_2006
3332,LAGUNA_2006
3332,FIESTA_2007
3332,CORSA C_2005
3333,407_2006
3333,407_2005
3333,GOLF 5_2005
3333,NIVA_2006
3334,ASTRA H_2007
3334,206_2006
3334,MEGANE_2007
3334,PANDA_2006
3334,308_2007
3335,CROMA_2007
3335,GRANDE PUNTO_2005
3335,6_2005
3335,407_2006
3336,QASHQAI + 2_2006
3336,CORSA C_2006
3336,307_2005
3336,FOCUS_2007
3337,GRANDE PUNTO_2007
3337,307_2007
3337,CROMA_2006
3337,ASTRA G_2007
3337,WAGON R+_2006
3338,PRIUS +_2006
3338,CLIO_2007
3338,307_2005
3338,QASHQAI + 2_2006
3339,WAGON R+_2006
3339,407_2006
3339,LAGUNA_2006
3339,CORSA C_2006
3340,FOCUS_2006
3340,ASTRA H_2005
3340,6_2007
3340,GOLF PLUS_2006
3340,GOLF 5_2007
3341,C5_2007
3341,ASTRA H_2005
3341,C5_2005
3341,FOCUS_2007
3341,206_2006
3341,6_2007
3342,3_2006
3342,6_2007
3342,GOLF 5_2005
3343,PASSAT B6_2005
3343,PASSAT B5.5_2005
3343,308_2007
3344,C5_2005
3344,FOCUS_2007
3344,ASTRA H_2006
3344,GOLF 5_2005
3345,6_2006
3345,PASSAT B5.5_2005
3345,FOCUS_2007
3345,VECTRA C_2007
3346,C5_2007
3346,MERIVA_2006
3346,ASTRA H_2006
3346,PASSAT B6_2007
3346,ASTRA H_2007
3347,NIVA_2006
3347,PASSAT B6_2006
3347,CORSA D_2007
3347,6_2007
3347,PASSAT B6_2007
3347,FOCUS_2007
3348,WAGON R+_2007
3348,PASSAT B6_2005
3348,ASTRA H_2007
3348,ASTRA G_2007
3348,GOLF 5_2006
3348,307_2006
3349,PASSAT B5.5_2005
3349,MONDEO_2007
3349,VECTRA C_2007
3349,6_2007
3350,ASTRA H_2006
3350,VECTRA C_2007
3350,MONDEO_2007
3350,WAGON R+_2007
3350,PASSAT B6_2005
3351,307_2006
3351,C5_2007
3351,VECTRA C_2007
3352,206_2006
3352,GOLF 5_2005
3352,ASTRA G_2007
3352,MERIVA_2006
3353,PASSAT B5.5_2005
3353,GOLF 5_2005
3353,A4_2005
3353,A4_2007
3353,VECTRA C_2007
3354,PASSAT B6_2006
3354,GOLF 5_2006
3354,A4_2007
3355,C 200_2006
3355,A4_2006
3355,159_2007
3355,VECTRA C_2007
3355,PASSAT B6_2007
3355,GOLF 5_2005
3356,PASSAT B5.5_2005
3356,CIVIC_2007
3356,A4_2006
3356,A4_2007
3356,C 200_2006
3356,GOLF 5_2005
3357,C 200_2006
3357,A4_2007
3357,A4_2005
3357,PASSAT B5.5_2005
3357,CIVIC_2007
3357,GOLF 5_2006
3358,159_2007
3358,PASSAT B6_2006
3358,A4_2007
3358,GOLF 5_2006
3358,VECTRA C_2007
3359,CIVIC_2007
3359,A6_2006
3359,A4_2007
3359,A3_2007
3359,VECTRA C_2007
3359,520_2005
3360,A3_2007
3360,A6_2006
3360,VECTRA C_2007
3360,PASSAT B6_2007
3360,C 220_2005
3360,A4_2005
3361,PASSAT B6_2007
3361,CIVIC_2007
3361,A6_2007
3361,A6_2006
3361,A3_2007
3362,A6_2007
3362,CIVIC_2007
3362,PASSAT B6_2007
3362,A6_2006
3362,C 220_2005
3363,A6_2007
3363,A6_2006
3363,C 220_2005
3363,A4_2005
3364,VECTRA C_2007
3364,520_2005
3364,A3_2007
3365,A6_2007
3365,A4_2007
3365,PASSAT B6_2007
3365,A3_2007
3365,CIVIC_2007
3366,A6_2006
3366,C 220_2005
3366,520_2005
3366,A6_2007
3367,520_2005
3367,CIVIC_2007
3367,PASSAT B6_2007
3367,A3_2007
3367,VECTRA C_2007
3368,A6_2006
3368,A4_2007
3368,PASSAT B6_2007
3369,C 200_2007
3369,C 220_2007
3370,520_2006
3370,520_2007
3370,A6_2007
3370,PASSAT B6_2007
3371,520_2007
3371,A6_2007
3371,PASSAT B6_2007
3372,A6_2007
3372,PASSAT B6_2007
3372,520_2006
3372,520_2007
3373,520_2007
3373,PASSAT B6_2007
3373,A6_2007
3373,520_2006
3374,A6_2007
3374,520_2006
3374,PASSAT B6_2007
3374,520_2007
3375,PASSAT B6_2007
3375,A6_2007
3375,520_2006
3375,520_2007
3376,A6_2007
3376,520_2007
3376,PASSAT B6_2007
3376,520_2006
3377,PASSAT B6_2007
3377,520_2006
3377,A6_2007
3377,520_2007
3378,520_2006
3378,PASSAT B6_2007
3378,520_2007
3378,A6_2007
3379,MEGANE_2007
3379,FIESTA_2006
3379,MONDEO_2007
3379,FOCUS_2006
3380,MONDEO_2007
3380,206_2008
3380,MEGANE_2007
3380,XSARA PICASSO_2006
3381,FOCUS_2006
3381,CORSA C_2006
3381,MONDEO_2007
3381,147_2006
3381,MEGANE_2007
3382,FIESTA_2006
3382,CIVIC_2006
3382,CORSA C_2006
3383,ASTRA H_2008
3383,206_2006
3383,147_2006
3383,CIVIC_2006
3384,FIESTA_2006
3384,ASTRA H_2008
3384,CLIO_2008
3384,CORSA C_2006
3384,XSARA PICASSO_2006
3385,CORSA D_2008
3385,MERIVA_2006
3385,307_2007
3385,407_2007
3385,LEON_2006
3386,GRANDE PUNTO_2008
3386,PANDA_2008
3386,MEGANE_2008
3386,MEGANE_2006
3386,GRANDE PUNTO_2006
3387,POLO_2008
3387,LEON_2006
3387,MERIVA_2006
3387,FOCUS_2008
3387,MEGANE_2008
3388,LEON_2008
3388,PANDA_2008
3388,GRANDE PUNTO_2006
3388,CROMA_2007
3389,MERIVA_2006
3389,QASHQAI + 2_2006
3389,FOCUS_2007
3389,STILO_2006
3389,NIVA_2006
3389,FOCUS_2008
3390,ASTRA H_2007
3390,GRANDE PUNTO_2007
3390,307_2007
3390,MEGANE_2007
3390,207_2008
3391,PASSAT B6_2008
3391,GOLF 5_2008
3391,6_2007
3391,FOCUS_2008
3392,C5_2008
3392,6_2007
3392,WAGON R+_2007
3392,FOCUS_2008
3392,VECTRA C_2007
3392,NIVA_2006
3393,3_2008
3393,PASSAT B6_2007
3393,WAGON R+_2007
3393,ASTRA H_2008
3394,WAGON R+_2007
3394,PASSAT B6_2006
3394,ASTRA H_2008
3394,GOLF 5_2008
3395,MONDEO_2007
3395,159_2007
3395,MONDEO_2008
3395,GOLF 5_2008
3395,308_2008
3395,ZAFIRA_2008
3396,ZAFIRA_2008
3396,ASTRA H_2008
3396,VECTRA C_2008
3396,ASTRA H_2006
3396,3_2008
3397,CIVIC_2007
